job_id,job_title,skills
333,"Lead Software Engineer - DevOps, Kubernetes, Helm","['DevOps', 'GitHub Actions', 'ArgoCD', 'Helm', 'Terraform', 'Docker', 'Kubernetes', 'Prometheus', 'Grafana', 'Jira', 'Azure DevOps', 'Java', 'Quarkus', 'Python', 'Shell']"
332,"Lead Software Engineer, LearnWith.AI (Remote)","['Python', 'AI', 'video production', 'assessment creation', 'quantifiable learning gains', 'historical figure recreation', 'educational format', 'reading comprehension enhancement', 'game-based learning', 'engagement transformation']"
331,Lead Software Engineer – AI Operators,"['AI Operator Architecture', 'Performance Optimization', 'Edge AI Processor', 'Hardware Integration', 'Software Stack Design', 'Cutting-Edge Technologies', 'Continuous Learning', 'ISA-Based Hardware', 'Proof of Concept', 'Developer Technical Guidance']"
330,"Lead Software Engineer - Java, Spring Boot, Microservices, REST APIs, OAuth, Kafka, Azure",[]
329,Senior Lead Software Engineer (C# & .NET),"['Python', 'C#', 'gRPC', 'Protocol Buffers']"
328,Intern Dot Net Developer,"['Python', 'C#', 'Visual Basic .NET', 'Object-Oriented Programming', 'Design Patterns', '.NET Core', 'MVC', 'Microservices Architecture', 'HTML', 'CSS', 'JavaScript', 'jQuery', 'Ajax', 'Bootstrap', 'REST API Development']"
327,Flutter Internship,"['Object-Oriented_Programming', 'Data_Structures_and_Algorithms', 'Flutter', 'Reusable_Components', 'Performance_optimization', 'Product_Direction_Innovation', 'Technical_Feelings', 'Code_Reviews', 'Knowledge_Sharing']"
326,Flutter Intern,"['Flutter', 'Dart', 'Mobile Development']"
325,Flutter Internship,"['Flutter', 'Dart', 'Mobile UI Design Principles', 'REST APIs', 'Firebase', 'Third-Party Libraries']"
324,Flutter Intern,"['Flutter', 'Mobile App Development', 'UI Design', 'Bug Fixing', 'Feature Enhancement']"
323,Flutter Intern: Hands-On Mobile App Dev & Mentorship,"['Flutter', 'Dart', 'Mobile App Development']"
322,Flutter Intern (Paid Onsite),"['Flutter', 'Dart', 'Mobile App Development', 'APIs', 'Third-Party Libraries', 'Integration', 'Problem-Solving', 'Teamwork']"
321,Internship Opportunity for Fresh Graduates for Multiple Role,"['Backend Developer', 'AI Engineer', 'MERN Stack Developer', 'Full Stack Developer', 'Mobile App Developer', 'Graphic Designer', 'UI/UX Designer', 'Digital Marketer', 'Business Development', 'HR Trainee']"
320,Node Js Intern,"['Node.js', 'Express.js', 'MongoDB', 'SQL']"
319,Full Stack AI Development Intern (Paid),"['Full Stack', 'AI Development', 'Side Projects', 'Prompts', 'Context', 'Tools', 'Evaluation']"
318,"Software Engineer Intern — Learn, Build & Grow","['Software Engineering', 'Problem Solving', 'Agile Methodologies', 'Programming Languages']"
317,Software Engineer Intern,"['Python', 'Web Development', 'Software Engineering', 'Debugging', 'Collaboration', 'Code Reviews', 'Documentation', 'Best Practices']"
316,Oracle APEX ERP Software Engineer (intern),"['Software Engineering', 'Computer Science', 'BSIT', 'Oracle APEX', 'ERP Development', 'Oracle Database', 'SQL', 'PL/SQL', 'HTML', 'CSS', 'JavaScript', 'Analytical Skills', 'Problem-Solving Skills', 'Communication Skills', 'Teamwork Abilities']"
315,"Lead Software Engineer (Full Stack & AI) (Remote, Full-Time) [AS251] PK","['Software Engineering', 'Architecture', 'AI Innovation', 'Team Leadership']"
314,"Senior Software Engineer: Cloud, Microservices & CI/CD","['Software Engineer', 'Backend Services', 'Agile/Scrum Environment', 'Clean Code', 'CI/CD', 'Cloud Migration', 'Production Stability', 'Collaboration Across Teams', '24x7 Rotations', 'Modern Technologies']"
313,Software Engineer - React,"['Python', 'React', 'JavaScript', 'HTML', 'CSS']"
312,Senior Software Engineer (Backend),"['Backend Architecture', 'API Design', 'Distributed Systems', 'Data Integrations', 'Cloud-Native Services', 'Reliable Solutions', 'Performant Solutions', 'Maintainable Solutions']"
311,Senior Software Engineer,"['Python', 'AWS', '.NET Core', 'microservices', 'CI/CD pipelines']"
310,Senior Software Engineer – iOS,"['iOS', 'real-time location tracking', 'Core Location', 'GPS accuracy tuning', 'geofencing', 'routing']"
309,Senior Software Engineer I - Backend,"['AI', 'Automation', 'Problem-solving', 'Data analysis', 'Machine learning', 'Customer experience', 'Internal system optimization']"
308,Senior Software Engineer/ Software Development Lead,"['Software Development', 'Database Design', 'Query Performance', 'Domain Modeling', 'Telematics', 'Fleet Management', 'IoT']"
307,Engineering Lead — Senior Software Engineer,"['Engineering Team Building', 'Project Lifecycle Management', 'Technical Contact', 'Backend Development', 'Deployment Management', 'Integration', 'AI and Automation']"
